fecha,dia_semana,semana,mes,anio,ocupacion_deseada,ocupacion_albergue,capacidad_albergue,porcentaje_ocupacion,pacientes_total,pacientes_prioridad_baja,pacientes_prioridad_media,pacientes_prioridad_alta,pacientes_estadio_0_I,pacientes_estadio_II,pacientes_estadio_III_IV,pacientes_quimioterapia,pacientes_cirugia,pacientes_paliativos,pacientes_soporte_nutricional,pacientes_con_anemia,pacientes_con_vomitos,pacientes_dolor_alto,pacientes_desnutricion,pacientes_quimio_curativa,pacientes_quimio_avanzada,pacientes_flot_estimado,pacientes_folfox_capox_estimado,pacientes_her2_positivo_estimado,item_id,item_nombre,categoria_item,tipo_stock,unidad_medida,stock_actual,stock_minimo,ingresos_stock,salidas_stock,stock_cierre,consumo_diario,consumo_lag_1,consumo_lag_7,consumo_promedio_7d,consumo_promedio_14d,demanda_7_dias,demanda_14_dias,stock_proyectado_7d,stock_proyectado_14d,stock_critico_7d,stock_critico_14d,stock_critico,ratio_stock_minimo,dias_cobertura,neto_movimiento,variabilidad_consumo,es_ocupacion_alta,ratio_pacientes_alta_prioridad
2025-05-16,viernes,20,5,2025,66,66,100,0.66,66,18,27,21,17,26,23,32,36.0,8,48,45,24,21.0,18.0,28,12,4,28,4.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,105.0,70,0,9,96,9,7.0,28.0,15.71,9.29,77.0,173.0,28,0.0,si,si,si,1.4788732394366197,10.5,-9,0.4015559545182526,0,0.31343283582089554
2025-05-17,sabado,20,5,2025,67,67,100,0.67,67,17,26,24,18,24,25,33,42.0,6,42,45,23,19.0,12.0,26,11,12,21,3.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,96.0,70,0,7,89,7,9.0,23.0,13.0,9.79,101.0,174.0,0,0.0,si,si,si,1.352112676056338,12.0,-7,0.42857142857142855,0,0.35294117647058826
2025-05-18,domingo,20,5,2025,66,66,100,0.66,66,16,29,21,18,26,22,32,38.0,9,51,51,26,14.0,17.0,28,11,10,22,1.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,89.0,70,0,7,82,7,7.0,25.0,10.71,9.93,128.0,176.0,0,0.0,si,si,si,1.2535211267605635,11.125,-7,0.3168232280102477,0,0.31343283582089554
2025-05-19,lunes,21,5,2025,66,66,100,0.66,66,22,20,24,20,21,25,33,40.0,13,55,43,19,16.0,15.0,25,16,7,26,2.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,252.0,70,0,7,245,7,7.0,8.0,8.14,10.29,129.0,175.0,123,77.0,no,no,no,3.5492957746478875,31.5,-7,0.12472647702407008,0,0.3582089552238806
2025-05-20,martes,21,5,2025,65,65,100,0.65,65,23,22,20,24,17,24,25,40.0,13,45,42,25,20.0,18.0,23,15,4,21,3.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,245.0,70,0,6,239,6,7.0,9.0,8.0,10.71,130.0,173.0,115,72.0,no,no,no,3.4507042253521125,35.0,-6,0.2222222222222222,0,0.30303030303030304
2025-05-21,miercoles,21,5,2025,68,68,100,0.68,68,21,29,18,21,27,20,32,38.0,9,50,46,26,12.0,15.0,28,10,7,25,1.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,239.0,70,0,6,233,6,6.0,10.0,7.57,11.0,133.0,170.0,106,69.0,no,si,si,3.3661971830985915,34.142857142857146,-6,0.18319719953325556,0,0.2608695652173913
2025-05-22,jueves,21,5,2025,60,60,100,0.6,60,19,21,20,21,18,21,26,34.0,11,33,40,21,12.0,14.0,19,12,4,22,4.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,233.0,70,0,8,225,8,6.0,7.0,7.0,11.14,128.0,173.0,105,60.0,no,si,si,3.2816901408450705,25.88888888888889,-8,0.125,0,0.32786885245901637
2025-05-23,viernes,21,5,2025,70,70,100,0.7,70,13,29,28,14,25,31,38,37.0,13,50,47,31,23.0,13.0,28,16,8,30,4.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,266.0,70,0,36,230,36,8.0,9.0,7.14,11.43,96.0,168.0,170,98.0,no,no,no,3.7464788732394365,7.1891891891891895,-36,3.545454545454545,0,0.39436619718309857
2025-05-24,sabado,21,5,2025,68,68,100,0.68,68,17,25,26,17,22,29,39,40.0,10,55,45,23,17.0,19.0,30,14,9,30,3.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,230.0,70,0,31,199,31,36.0,7.0,11.0,12.0,73.0,168.0,157,62.0,no,si,si,3.23943661971831,7.1875,-31,1.6666666666666667,0,0.37681159420289856
2025-05-25,domingo,21,5,2025,68,68,100,0.68,68,14,31,23,15,24,29,35,39.0,14,48,47,30,19.0,16.0,26,16,8,27,5.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,199.0,70,0,34,165,34,31.0,7.0,14.43,12.57,48.0,153.0,151,46.0,no,si,si,2.8028169014084505,5.685714285714286,-34,1.268308489954634,0,0.3333333333333333
2025-05-26,lunes,22,5,2025,67,67,100,0.67,67,20,26,21,26,18,23,32,42.0,8,47,42,32,19.0,16.0,26,10,4,28,2.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,165.0,70,0,8,157,8,34.0,7.0,18.29,13.21,46.0,150.0,119,15.0,no,si,si,2.323943661971831,18.333333333333332,-8,0.5334370139968896,0,0.3088235294117647
2025-05-27,martes,22,5,2025,56,56,100,0.56,56,14,24,18,15,19,22,25,32.0,11,40,34,25,15.0,14.0,18,14,8,17,4.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,157.0,70,0,7,150,7,8.0,6.0,18.43,13.21,43.0,149.0,114,8.0,no,si,si,2.211267605633803,19.625,-7,0.5882655687081833,0,0.3157894736842105
2025-05-28,miercoles,22,5,2025,61,61,100,0.61,61,17,22,22,21,16,24,30,39.0,12,43,43,28,20.0,14.0,20,14,7,23,5.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,150.0,70,0,9,141,9,7.0,6.0,18.57,13.07,37.0,145.0,113,5.0,no,si,si,2.112676056338028,15.0,-9,0.48901379662749106,0,0.3548387096774194
2025-05-29,jueves,22,5,2025,55,55,100,0.55,55,18,18,19,17,18,20,27,30.0,9,33,32,24,16.0,11.0,22,10,7,20,1.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,141.0,70,0,3,138,3,9.0,8.0,19.0,13.0,45.0,147.0,96,0.0,no,si,si,1.9859154929577465,35.25,-3,0.8,0,0.3392857142857143
2025-05-30,viernes,22,5,2025,61,61,100,0.61,61,20,21,20,22,15,24,24,32.0,8,42,36,24,18.0,10.0,19,11,5,19,2.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,138.0,70,0,4,134,4,3.0,36.0,18.29,12.71,72.0,147.0,66,0.0,si,si,si,1.943661971830986,27.6,-4,0.7407983411093831,0,0.3225806451612903
2025-05-31,sabado,22,5,2025,61,61,100,0.61,61,12,25,24,13,23,25,33,39.0,7,49,43,26,23.0,14.0,26,11,8,25,4.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,134.0,70,0,8,126,8,4.0,31.0,13.71,12.36,95.0,149.0,39,0.0,si,si,si,1.8873239436619718,14.88888888888889,-8,0.3881713120326309,0,0.3870967741935484
2025-06-01,domingo,22,6,2025,55,55,100,0.55,55,16,18,21,15,17,23,20,28.0,9,41,33,18,18.0,14.0,17,10,2,18,2.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,126.0,70,0,9,117,9,8.0,34.0,10.43,12.43,105.0,148.0,21,0.0,si,si,si,1.7746478873239437,12.6,-9,0.12510936132983375,0,0.375
2025-06-02,lunes,23,6,2025,56,56,100,0.56,56,15,21,20,17,18,21,25,37.0,9,39,43,26,11.0,7.0,22,9,5,20,3.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,117.0,70,0,6,111,6,9.0,8.0,6.86,12.57,104.0,151.0,13,0.0,si,si,si,1.647887323943662,16.714285714285715,-6,0.10941475826972014,0,0.3508771929824561
2025-06-03,martes,23,6,2025,57,57,100,0.57,57,17,18,22,18,17,22,23,40.0,8,42,34,23,12.0,11.0,20,9,5,18,1.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,111.0,70,0,4,107,4,6.0,7.0,6.57,12.5,106.0,155.0,5,0.0,si,si,si,1.5633802816901408,22.2,-4,0.33949801849405553,0,0.3793103448275862
2025-06-04,miercoles,23,6,2025,56,56,100,0.56,56,13,20,23,13,20,23,34,29.0,10,34,40,26,16.0,8.0,26,11,7,27,1.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,107.0,70,0,3,104,3,4.0,9.0,6.14,12.36,108.0,160.0,0,0.0,si,si,si,1.5070422535211268,26.75,-3,0.43977591036414565,0,0.40350877192982454
2025-06-05,jueves,23,6,2025,53,53,100,0.53,53,9,31,13,9,25,19,32,37.0,7,37,33,21,18.0,10.0,29,7,12,20,2.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,104.0,70,0,11,93,11,3.0,3.0,5.29,12.14,102.0,152.0,2,0.0,si,si,si,1.4647887323943662,8.666666666666666,-11,0.9077901430842608,0,0.24074074074074073
2025-06-06,viernes,23,6,2025,57,57,100,0.57,57,11,25,21,13,20,24,32,38.0,8,45,38,23,16.0,15.0,27,10,9,23,4.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,93.0,70,0,31,62,31,11.0,4.0,6.43,12.36,75.0,162.0,18,0.0,si,si,si,1.3098591549295775,2.90625,-31,3.3068640646029612,0,0.3620689655172414
2025-06-07,sabado,23,6,2025,66,66,100,0.66,66,14,16,36,14,15,37,33,31.0,11,52,48,29,23.0,16.0,22,16,7,26,1.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,257.0,70,0,31,226,31,31.0,8.0,10.29,12.0,54.0,164.0,203,93.0,no,no,no,3.619718309859155,8.03125,-31,1.8343666961913199,0,0.5373134328358209
2025-06-08,domingo,23,6,2025,59,59,100,0.59,59,18,25,16,20,21,18,28,35.0,11,40,39,26,17.0,7.0,22,11,6,22,3.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,226.0,70,0,19,207,19,31.0,9.0,13.57,12.0,43.0,174.0,183,52.0,no,si,si,3.183098591549296,11.3,-19,0.3726835964310226,0,0.26666666666666666
2025-06-09,lunes,24,6,2025,56,56,100,0.56,56,16,25,15,17,21,18,24,36.0,7,41,34,22,12.0,10.0,21,7,6,18,1.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,207.0,70,0,5,202,5,19.0,6.0,15.0,10.93,47.0,181.0,160,26.0,no,si,si,2.915492957746479,34.5,-5,0.625,0,0.2631578947368421
2025-06-10,martes,24,6,2025,61,61,100,0.61,61,21,16,24,20,16,25,26,38.0,7,48,44,24,12.0,10.0,20,8,11,15,3.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,202.0,70,0,6,196,6,5.0,4.0,14.86,10.71,49.0,179.0,153,23.0,no,si,si,2.8450704225352115,28.857142857142858,-6,0.5586380832282472,0,0.3870967741935484
2025-06-11,miercoles,24,6,2025,61,61,100,0.61,61,26,18,17,26,16,19,26,38.0,11,41,40,23,14.0,13.0,18,14,3,23,8.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,196.0,70,0,5,191,5,6.0,3.0,15.14,10.64,52.0,179.0,144,17.0,no,si,si,2.76056338028169,32.666666666666664,-5,0.6282527881040892,0,0.27419354838709675
2025-06-12,jueves,24,6,2025,62,62,100,0.62,62,17,23,22,18,21,23,32,38.0,9,43,48,29,18.0,9.0,27,12,11,21,0.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,191.0,70,0,5,186,5,5.0,11.0,15.43,10.36,50.0,183.0,141,8.0,no,si,si,2.6901408450704225,31.833333333333332,-5,0.6348143639683506,0,0.3492063492063492
2025-06-13,viernes,24,6,2025,64,64,100,0.64,64,16,26,22,17,22,25,29,40.0,8,40,46,26,23.0,9.0,24,11,8,21,1.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,186.0,70,0,4,182,4,5.0,31.0,14.57,10.5,87.0,188.0,99,0.0,no,si,si,2.619718309859155,37.2,-4,0.6788696210661529,0,0.3384615384615385
2025-06-14,sabado,24,6,2025,68,68,100,0.68,68,21,21,26,20,18,30,35,41.0,9,47,46,29,19.0,15.0,27,11,2,33,0.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,182.0,70,0,10,172,10,4.0,31.0,10.71,10.5,110.0,183.0,72,0.0,no,si,si,2.563380281690141,16.545454545454547,-10,0.060631938514090586,0,0.37681159420289856
2025-06-15,domingo,24,6,2025,64,64,100,0.64,64,15,27,22,16,23,25,41,41.0,11,48,42,26,23.0,14.0,32,14,7,34,4.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,172.0,70,0,8,164,8,10.0,19.0,7.71,10.64,131.0,181.0,41,0.0,si,si,si,2.4225352112676055,19.11111111111111,-8,0.03329506314580941,0,0.3384615384615385
2025-06-16,lunes,25,6,2025,70,70,100,0.7,70,16,28,26,15,24,31,43,36.0,8,47,54,33,22.0,20.0,35,14,12,31,3.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,164.0,70,0,9,155,9,8.0,5.0,6.14,10.57,134.0,182.0,30,0.0,si,si,si,2.3098591549295775,16.4,-9,0.40056022408963593,0,0.36619718309859156
2025-06-17,martes,25,6,2025,67,67,100,0.67,67,18,26,23,21,23,23,36,47.0,11,47,50,30,21.0,20.0,29,14,5,31,2.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,155.0,70,0,8,147,8,9.0,6.0,6.71,10.79,130.0,186.0,25,0.0,si,si,si,2.183098591549296,17.22222222222222,-8,0.16731517509727628,0,0.3382352941176471
2025-06-18,miercoles,25,6,2025,67,67,100,0.67,67,13,28,26,14,27,26,41,41.0,11,52,54,29,21.0,18.0,34,12,7,34,3.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,147.0,70,0,8,139,8,8.0,5.0,7.0,11.07,127.0,185.0,20,0.0,si,si,si,2.0704225352112675,16.333333333333332,-8,0.125,0,0.38235294117647056
2025-06-19,jueves,25,6,2025,66,66,100,0.66,66,18,25,23,19,21,26,28,37.0,8,47,49,21,16.0,14.0,23,11,8,20,5.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,139.0,70,0,3,136,3,8.0,5.0,7.43,11.43,133.0,186.0,6,0.0,si,si,si,1.9577464788732395,34.75,-3,0.5255041518386714,0,0.34328358208955223
2025-06-20,viernes,25,6,2025,70,70,100,0.7,70,15,27,28,14,22,34,43,37.0,17,52,51,30,27.0,17.0,34,20,5,38,6.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,136.0,70,0,41,95,41,3.0,4.0,7.14,10.86,101.0,180.0,35,0.0,si,si,si,1.9154929577464788,3.238095238095238,-41,4.159705159705159,0,0.39436619718309857
2025-06-21,sabado,25,6,2025,73,73,100,0.73,73,13,33,27,12,33,28,39,41.0,14,58,54,34,23.0,23.0,29,18,5,34,2.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,95.0,70,0,33,62,33,41.0,10.0,12.43,11.57,73.0,173.0,22,0.0,si,si,si,1.3380281690140845,2.7941176470588234,-33,1.5316455696202531,0,0.36486486486486486
2025-06-22,domingo,25,6,2025,69,69,100,0.69,69,20,22,27,21,17,31,31,36.0,9,49,49,33,20.0,13.0,23,15,7,24,3.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,262.0,70,0,29,233,29,33.0,8.0,15.71,11.71,50.0,170.0,212,92.0,no,no,no,3.6901408450704225,8.733333333333333,-29,0.7953321364452423,0,0.38571428571428573
2025-06-23,lunes,26,6,2025,73,73,100,0.73,73,16,31,26,18,23,32,41,42.0,17,56,54,30,23.0,19.0,33,18,8,33,3.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,233.0,70,0,12,221,12,29.0,9.0,18.71,12.43,48.0,170.0,185,63.0,no,si,si,3.2816901408450705,17.923076923076923,-12,0.34043632673769664,0,0.35135135135135137
2025-06-24,martes,26,6,2025,66,66,100,0.66,66,17,26,23,18,23,25,28,35.0,7,46,48,34,15.0,14.0,22,11,4,24,2.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,221.0,70,0,4,217,4,12.0,8.0,19.14,12.93,56.0,172.0,165,49.0,no,si,si,3.112676056338028,44.2,-4,0.7517378351539226,0,0.34328358208955223
2025-06-25,miercoles,26,6,2025,71,71,100,0.71,71,23,22,26,23,22,26,31,48.0,12,44,49,31,23.0,14.0,21,15,3,28,1.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,217.0,70,0,5,212,5,4.0,8.0,18.57,12.79,58.0,176.0,159,41.0,no,si,si,3.056338028169014,36.166666666666664,-5,0.6934082779764946,0,0.3611111111111111
2025-06-26,jueves,26,6,2025,68,68,100,0.68,68,19,23,26,23,19,26,35,41.0,11,41,52,28,18.0,15.0,28,16,8,27,3.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,212.0,70,0,9,203,9,5.0,3.0,18.14,12.79,53.0,175.0,159,37.0,no,si,si,2.9859154929577465,21.2,-9,0.477533960292581,0,0.37681159420289856
2025-06-27,viernes,26,6,2025,63,63,100,0.63,63,19,25,19,17,23,23,33,40.0,10,40,39,25,17.0,12.0,28,10,6,27,2.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,203.0,70,0,9,194,9,9.0,41.0,19.0,13.07,79.0,174.0,124,29.0,no,si,si,2.859154929577465,20.3,-9,0.5,0,0.296875
2025-06-28,sabado,26,6,2025,64,64,100,0.64,64,18,26,20,19,22,23,31,37.0,9,44,43,26,19.0,15.0,25,11,7,24,1.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,194.0,70,0,5,189,5,9.0,33.0,14.43,13.43,100.0,180.0,94,14.0,no,si,si,2.732394366197183,32.333333333333336,-5,0.611147116007777,0,0.3076923076923077
2025-06-29,domingo,26,6,2025,66,66,100,0.66,66,13,24,29,15,18,33,36,34.0,13,47,48,33,22.0,13.0,32,13,10,26,3.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,189.0,70,0,6,183,6,5.0,29.0,10.43,13.07,120.0,181.0,69,8.0,si,si,si,2.6619718309859155,27.0,-6,0.3875765529308836,0,0.43283582089552236
2025-06-30,lunes,27,6,2025,65,65,100,0.65,65,15,28,22,15,26,24,40,37.0,11,49,48,21,17.0,18.0,32,13,9,31,2.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,183.0,70,0,10,173,10,6.0,12.0,7.14,12.93,122.0,177.0,61,6.0,si,si,si,2.5774647887323945,16.636363636363637,-10,0.35135135135135137,0,0.3333333333333333
2025-07-01,martes,27,7,2025,69,69,100,0.69,69,19,27,23,19,26,24,36,40.0,8,44,51,30,16.0,15.0,28,12,8,28,3.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,173.0,70,0,12,161,12,10.0,4.0,6.86,13.0,116.0,174.0,57,0.0,si,si,si,2.436619718309859,13.307692307692308,-12,0.653944020356234,0,0.32857142857142857
2025-07-02,miercoles,27,7,2025,61,61,100,0.61,61,17,19,25,18,18,25,29,29.0,9,41,43,28,15.0,17.0,19,16,5,24,4.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,161.0,70,0,7,154,7,12.0,5.0,8.0,13.29,118.0,173.0,43,0.0,si,si,si,2.267605633802817,20.125,-7,0.1111111111111111,0,0.4032258064516129
2025-07-03,jueves,27,7,2025,57,57,100,0.57,57,18,15,24,20,11,26,26,28.0,9,39,36,33,18.0,13.0,18,12,5,21,1.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,154.0,70,0,4,150,4,7.0,9.0,8.29,13.21,122.0,180.0,32,0.0,si,si,si,2.1690140845070425,30.8,-4,0.4617868675995694,0,0.41379310344827586
2025-07-04,viernes,27,7,2025,64,64,100,0.64,64,15,23,26,14,20,30,41,39.0,7,47,44,33,15.0,21.0,35,11,8,33,1.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,150.0,70,0,35,115,35,4.0,9.0,7.57,13.29,95.0,189.0,55,0.0,si,si,si,2.112676056338028,4.166666666666667,-35,3.2007001166861144,0,0.4
2025-07-05,sabado,27,7,2025,66,66,100,0.66,66,24,23,19,23,19,24,32,36.0,11,47,41,31,15.0,11.0,24,13,8,24,0.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,115.0,70,0,26,89,26,35.0,5.0,11.29,12.86,80.0,190.0,35,0.0,si,si,si,1.619718309859155,4.2592592592592595,-26,1.1969080553295364,0,0.2835820895522388
2025-07-06,domingo,27,7,2025,59,59,100,0.59,59,16,23,20,14,26,19,30,34.0,9,43,37,25,14.0,12.0,24,11,4,26,2.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,89.0,70,0,26,63,26,26.0,6.0,14.29,12.36,61.0,201.0,28,0.0,si,si,si,1.2535211267605635,3.2962962962962963,-26,0.7658600392413343,0,0.3333333333333333
2025-07-07,lunes,28,7,2025,54,54,100,0.54,54,16,17,21,16,17,21,29,31.0,8,42,37,18,19.0,9.0,23,10,10,19,5.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,262.0,70,0,12,250,12,26.0,10.0,17.14,12.14,55.0,197.0,207,65.0,no,si,si,3.6901408450704225,20.153846153846153,-12,0.2833517089305403,0,0.38181818181818183
2025-07-08,martes,28,7,2025,60,60,100,0.6,60,15,26,19,13,22,25,27,32.0,10,45,45,25,21.0,13.0,25,11,8,19,2.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,250.0,70,0,6,244,6,12.0,12.0,17.43,12.14,58.0,198.0,192,52.0,no,si,si,3.5211267605633805,35.714285714285715,-6,0.6201844818231145,0,0.3114754098360656
2025-07-09,miercoles,28,7,2025,62,62,100,0.62,62,22,25,15,23,19,20,27,40.0,7,43,48,25,10.0,15.0,22,9,4,23,2.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,244.0,70,0,9,235,9,6.0,7.0,16.57,12.29,55.0,200.0,189,44.0,no,si,si,3.436619718309859,24.4,-9,0.43084803642572567,0,0.23809523809523808
2025-07-10,jueves,28,7,2025,61,61,100,0.61,61,19,18,24,21,17,23,33,34.0,7,44,41,30,18.0,11.0,28,9,14,19,2.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,235.0,70,0,8,227,8,9.0,4.0,16.86,12.57,58.0,199.0,177,36.0,no,si,si,3.3098591549295775,26.11111111111111,-8,0.49608062709966405,0,0.3870967741935484
2025-07-11,viernes,28,7,2025,70,70,100,0.7,70,21,24,25,20,24,26,38,38.0,6,51,46,32,21.0,15.0,29,10,6,32,2.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,227.0,70,0,8,219,8,8.0,35.0,17.43,12.5,94.0,193.0,133,34.0,no,si,si,3.1971830985915495,25.22222222222222,-8,0.5116657623440043,0,0.352112676056338
2025-07-12,sabado,28,7,2025,73,73,100,0.73,73,20,29,24,21,22,30,42,38.0,9,55,51,34,20.0,19.0,30,11,8,34,2.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,219.0,70,0,11,208,11,8.0,26.0,13.57,12.43,110.0,189.0,109,30.0,no,si,si,3.084507042253521,18.25,-11,0.17638984214138642,0,0.32432432432432434
2025-07-13,domingo,28,7,2025,68,68,100,0.68,68,15,27,26,16,23,29,33,37.0,18,49,47,31,17.0,22.0,23,21,9,24,1.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,208.0,70,0,7,201,7,11.0,26.0,11.43,12.86,140.0,192.0,68,16.0,si,si,si,2.9295774647887325,26.0,-7,0.3563958165728077,0,0.37681159420289856
2025-07-14,lunes,29,7,2025,72,72,100,0.72,72,21,27,24,22,21,29,38,37.0,12,52,47,30,22.0,12.0,31,15,9,29,3.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,201.0,70,0,6,195,6,7.0,12.0,8.71,12.93,142.0,189.0,59,12.0,si,si,si,2.8309859154929575,28.714285714285715,-6,0.2790937178166839,0,0.3287671232876712
2025-07-15,martes,29,7,2025,65,65,100,0.65,65,18,26,21,19,23,23,32,37.0,3,50,46,27,18.0,20.0,27,8,10,22,2.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,195.0,70,0,9,186,9,6.0,6.0,7.86,12.64,140.0,188.0,55,7.0,si,si,si,2.7464788732394365,19.5,-9,0.12866817155756205,0,0.3181818181818182
2025-07-16,miercoles,29,7,2025,69,69,100,0.69,69,18,23,28,18,21,30,41,38.0,14,51,47,28,24.0,14.0,33,15,5,36,2.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,186.0,70,0,6,180,6,9.0,9.0,8.29,12.43,145.0,190.0,41,0.0,si,si,si,2.619718309859155,26.571428571428573,-6,0.24650161463939713,0,0.4
2025-07-17,jueves,29,7,2025,73,73,100,0.73,73,14,32,27,17,29,27,37,38.0,18,54,52,29,18.0,23.0,30,21,11,26,4.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,180.0,70,0,11,169,11,6.0,8.0,7.86,12.36,141.0,188.0,39,0.0,si,si,si,2.535211267605634,15.0,-11,0.3544018058690745,0,0.36486486486486486
2025-07-18,viernes,29,7,2025,79,79,100,0.79,79,20,24,35,21,22,36,46,44.0,14,59,58,37,21.0,18.0,34,19,13,33,4.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,169.0,70,0,44,125,44,11.0,8.0,8.29,12.86,99.0,178.0,70,0.0,si,si,si,2.380281690140845,3.7555555555555555,-44,3.8439181916038754,1,0.4375
2025-07-19,sabado,29,7,2025,71,71,100,0.71,71,20,28,23,22,23,26,32,37.0,8,49,50,29,14.0,14.0,23,13,6,26,2.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,125.0,70,0,27,98,27,44.0,11.0,13.43,13.5,79.0,177.0,46,0.0,si,si,si,1.7605633802816902,4.464285714285714,-27,0.9404019404019405,0,0.3194444444444444
2025-07-20,domingo,29,7,2025,75,75,100,0.75,75,19,31,25,18,29,28,42,44.0,12,55,58,31,15.0,15.0,35,14,11,31,1.0,ITEM001,fluorouracilo_5fu,fluoropirimidina_iv,antineoplasico,viales,98.0,70,0,37,61,37,27.0,7.0,15.71,13.57,52.0,174.0,46,0.0,si,si,si,1.380281690140845,2.5789473684210527,-37,1.2740873728306403,1,0.32894736842105265
